Estacion;Fecha;Hora;Carril 1 ligeros ;Carril 1 pesados;Carril 2 ligeros ;Carril 2 pesados;Carril 3 ligeros ;Carril 3 pesados;Carril 4 ligeros ;Carril 4 pesados;Carril 5 ligeros ;Carril 5 pesados;Carril 6 ligeros ;Carril 6 pesados
00003 ; 08/12/2025 ; 07:00 ; 00069 ; 00014 ; 00084 ; 00003 ; 00009 ; 00000 ; 00049 ; 00017 ; 00110 ; 00008 ; 00007 ; 00001
00003 ; 08/12/2025 ; 08:00 ; 00082 ; 00017 ; 00115 ; 00007 ; 00016 ; 00000 ; 00056 ; 00029 ; 00143 ; 00011 ; 00012 ; 00000
00003 ; 08/12/2025 ; 09:00 ; 00087 ; 00032 ; 00151 ; 00011 ; 00037 ; 00000 ; 00078 ; 00042 ; 00192 ; 00008 ; 00011 ; 00000
00003 ; 08/12/2025 ; 10:00 ; 00132 ; 00023 ; 00176 ; 00015 ; 00045 ; 00000 ; 00117 ; 00032 ; 00326 ; 00007 ; 00045 ; 00004
00003 ; 08/12/2025 ; 11:00 ; 00178 ; 00040 ; 00244 ; 00017 ; 00063 ; 00000 ; 00144 ; 00041 ; 00519 ; 00012 ; 00096 ; 00003
00003 ; 08/12/2025 ; 12:00 ; 00195 ; 00033 ; 00344 ; 00021 ; 00112 ; 00001 ; 00208 ; 00038 ; 00608 ; 00011 ; 00084 ; 00001
00003 ; 08/12/2025 ; 13:00 ; 00223 ; 00040 ; 00473 ; 00020 ; 00131 ; 00001 ; 00185 ; 00035 ; 00570 ; 00008 ; 00086 ; 00000
00003 ; 08/12/2025 ; 14:00 ; 00250 ; 00050 ; 00562 ; 00025 ; 00151 ; 00001 ; 00203 ; 00026 ; 00456 ; 00012 ; 00058 ; 00001
00003 ; 08/12/2025 ; 15:00 ; 00190 ; 00039 ; 00461 ; 00020 ; 00125 ; 00002 ; 00181 ; 00035 ; 00405 ; 00004 ; 00056 ; 00002
00003 ; 08/12/2025 ; 16:00 ; 00167 ; 00020 ; 00402 ; 00014 ; 00083 ; 00001 ; 00194 ; 00025 ; 00421 ; 00012 ; 00032 ; 00000
00003 ; 08/12/2025 ; 17:00 ; 00262 ; 00028 ; 00503 ; 00023 ; 00119 ; 00001 ; 00205 ; 00033 ; 00462 ; 00008 ; 00044 ; 00001
00003 ; 08/12/2025 ; 18:00 ; 00248 ; 00024 ; 00620 ; 00014 ; 00172 ; 00001 ; 00276 ; 00022 ; 00411 ; 00007 ; 00032 ; 00000
00003 ; 08/12/2025 ; 19:00 ; 00232 ; 00034 ; 00587 ; 00027 ; 00198 ; 00002 ; 00250 ; 00023 ; 00356 ; 00008 ; 00035 ; 00000
00003 ; 08/12/2025 ; 20:00 ; 00262 ; 00022 ; 00598 ; 00012 ; 00207 ; 00003 ; 00213 ; 00014 ; 00325 ; 00006 ; 00031 ; 00000
00003 ; 08/12/2025 ; 21:00 ; 00207 ; 00016 ; 00345 ; 00018 ; 00101 ; 00002 ; 00176 ; 00012 ; 00335 ; 00003 ; 00020 ; 00000
00003 ; 08/12/2025 ; 22:00 ; 00153 ; 00017 ; 00215 ; 00010 ; 00054 ; 00002 ; 00172 ; 00011 ; 00210 ; 00004 ; 00013 ; 00000
00003 ; 08/12/2025 ; 23:00 ; 00083 ; 00007 ; 00095 ; 00012 ; 00016 ; 00000 ; 00122 ; 00011 ; 00133 ; 00004 ; 00006 ; 00001
00003 ; 08/12/2025 ; 24:00 ; 00030 ; 00006 ; 00069 ; 00010 ; 00007 ; 00000 ; 00031 ; 00015 ; 00068 ; 00003 ; 00008 ; 00001
00011 ; 08/12/2025 ; 01:00 ; 00065 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00044 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 08/12/2025 ; 02:00 ; 00026 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000 ; 00019 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 08/12/2025 ; 03:00 ; 00008 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000 ; 00011 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 08/12/2025 ; 04:00 ; 00010 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00014 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 08/12/2025 ; 05:00 ; 00008 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00010 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 08/12/2025 ; 06:00 ; 00024 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00016 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 08/12/2025 ; 07:00 ; 00042 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000 ; 00050 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 08/12/2025 ; 08:00 ; 00087 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000 ; 00053 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 08/12/2025 ; 09:00 ; 00087 ; 00006 ; 00000 ; 00000 ; 00000 ; 00000 ; 00073 ; 00007 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 08/12/2025 ; 10:00 ; 00123 ; 00006 ; 00000 ; 00000 ; 00000 ; 00000 ; 00128 ; 00006 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 08/12/2025 ; 11:00 ; 00188 ; 00008 ; 00000 ; 00000 ; 00000 ; 00000 ; 00197 ; 00005 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 08/12/2025 ; 12:00 ; 00297 ; 00006 ; 00000 ; 00000 ; 00000 ; 00000 ; 00217 ; 00007 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 08/12/2025 ; 13:00 ; 00311 ; 00009 ; 00000 ; 00000 ; 00000 ; 00000 ; 00227 ; 00009 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 08/12/2025 ; 14:00 ; 00276 ; 00008 ; 00000 ; 00000 ; 00000 ; 00000 ; 00310 ; 00006 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 08/12/2025 ; 15:00 ; 00215 ; 00007 ; 00000 ; 00000 ; 00000 ; 00000 ; 00242 ; 00008 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 08/12/2025 ; 16:00 ; 00214 ; 00007 ; 00000 ; 00000 ; 00000 ; 00000 ; 00203 ; 00005 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 08/12/2025 ; 17:00 ; 00239 ; 00005 ; 00000 ; 00000 ; 00000 ; 00000 ; 00254 ; 00006 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 08/12/2025 ; 18:00 ; 00267 ; 00010 ; 00000 ; 00000 ; 00000 ; 00000 ; 00339 ; 00009 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 08/12/2025 ; 19:00 ; 00264 ; 00006 ; 00000 ; 00000 ; 00000 ; 00000 ; 00319 ; 00008 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 08/12/2025 ; 20:00 ; 00251 ; 00010 ; 00000 ; 00000 ; 00000 ; 00000 ; 00239 ; 00007 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 08/12/2025 ; 21:00 ; 00201 ; 00007 ; 00000 ; 00000 ; 00000 ; 00000 ; 00179 ; 00008 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 08/12/2025 ; 22:00 ; 00173 ; 00008 ; 00000 ; 00000 ; 00000 ; 00000 ; 00137 ; 00005 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 08/12/2025 ; 23:00 ; 00108 ; 00006 ; 00000 ; 00000 ; 00000 ; 00000 ; 00062 ; 00007 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 08/12/2025 ; 24:00 ; 00050 ; 00006 ; 00000 ; 00000 ; 00000 ; 00000 ; 00031 ; 00007 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 09/12/2025 ; 01:00 ; 00038 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000 ; 00016 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 09/12/2025 ; 02:00 ; 00009 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000 ; 00021 ; 00006 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 09/12/2025 ; 03:00 ; 00003 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00004 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 09/12/2025 ; 04:00 ; 00009 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000 ; 00014 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 09/12/2025 ; 05:00 ; 00023 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000 ; 00020 ; 00005 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 09/12/2025 ; 06:00 ; 00202 ; 00010 ; 00000 ; 00000 ; 00000 ; 00000 ; 00136 ; 00005 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 09/12/2025 ; 07:00 ; 00314 ; 00020 ; 00000 ; 00000 ; 00000 ; 00000 ; 00226 ; 00011 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 09/12/2025 ; 08:00 ; 00673 ; 00036 ; 00000 ; 00000 ; 00000 ; 00000 ; 00587 ; 00027 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 09/12/2025 ; 09:00 ; 00596 ; 00040 ; 00000 ; 00000 ; 00000 ; 00000 ; 00503 ; 00042 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 09/12/2025 ; 10:00 ; 00437 ; 00052 ; 00000 ; 00000 ; 00000 ; 00000 ; 00474 ; 00052 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 09/12/2025 ; 11:00 ; 00375 ; 00031 ; 00000 ; 00000 ; 00000 ; 00000 ; 00422 ; 00037 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 09/12/2025 ; 12:00 ; 00392 ; 00045 ; 00000 ; 00000 ; 00000 ; 00000 ; 00402 ; 00038 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 09/12/2025 ; 13:00 ; 00436 ; 00042 ; 00000 ; 00000 ; 00000 ; 00000 ; 00389 ; 00037 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 09/12/2025 ; 14:00 ; 00491 ; 00037 ; 00000 ; 00000 ; 00000 ; 00000 ; 00497 ; 00033 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 09/12/2025 ; 15:00 ; 00566 ; 00030 ; 00000 ; 00000 ; 00000 ; 00000 ; 00557 ; 00037 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 09/12/2025 ; 16:00 ; 00402 ; 00030 ; 00000 ; 00000 ; 00000 ; 00000 ; 00534 ; 00034 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 09/12/2025 ; 17:00 ; 00451 ; 00034 ; 00000 ; 00000 ; 00000 ; 00000 ; 00580 ; 00027 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 09/12/2025 ; 18:00 ; 00574 ; 00024 ; 00000 ; 00000 ; 00000 ; 00000 ; 00691 ; 00025 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 09/12/2025 ; 19:00 ; 00488 ; 00017 ; 00000 ; 00000 ; 00000 ; 00000 ; 00575 ; 00014 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 09/12/2025 ; 20:00 ; 00371 ; 00017 ; 00000 ; 00000 ; 00000 ; 00000 ; 00287 ; 00016 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 09/12/2025 ; 21:00 ; 00277 ; 00013 ; 00000 ; 00000 ; 00000 ; 00000 ; 00185 ; 00014 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 09/12/2025 ; 22:00 ; 00252 ; 00013 ; 00000 ; 00000 ; 00000 ; 00000 ; 00193 ; 00010 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 09/12/2025 ; 23:00 ; 00148 ; 00006 ; 00000 ; 00000 ; 00000 ; 00000 ; 00156 ; 00011 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 09/12/2025 ; 24:00 ; 00044 ; 00006 ; 00000 ; 00000 ; 00000 ; 00000 ; 00042 ; 00008 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 10/12/2025 ; 01:00 ; 00021 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000 ; 00014 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 10/12/2025 ; 02:00 ; 00011 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000 ; 00009 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 10/12/2025 ; 03:00 ; 00006 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000 ; 00010 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 10/12/2025 ; 04:00 ; 00006 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000 ; 00012 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 10/12/2025 ; 05:00 ; 00024 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00014 ; 00006 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 10/12/2025 ; 06:00 ; 00209 ; 00006 ; 00000 ; 00000 ; 00000 ; 00000 ; 00137 ; 00006 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 10/12/2025 ; 07:00 ; 00314 ; 00017 ; 00000 ; 00000 ; 00000 ; 00000 ; 00227 ; 00013 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 10/12/2025 ; 08:00 ; 00644 ; 00043 ; 00000 ; 00000 ; 00000 ; 00000 ; 00592 ; 00029 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 10/12/2025 ; 09:00 ; 00630 ; 00036 ; 00000 ; 00000 ; 00000 ; 00000 ; 00475 ; 00032 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 10/12/2025 ; 10:00 ; 00476 ; 00058 ; 00000 ; 00000 ; 00000 ; 00000 ; 00480 ; 00040 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 10/12/2025 ; 11:00 ; 00374 ; 00036 ; 00000 ; 00000 ; 00000 ; 00000 ; 00406 ; 00041 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 10/12/2025 ; 12:00 ; 00415 ; 00045 ; 00000 ; 00000 ; 00000 ; 00000 ; 00429 ; 00048 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 10/12/2025 ; 13:00 ; 00412 ; 00052 ; 00000 ; 00000 ; 00000 ; 00000 ; 00412 ; 00045 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 10/12/2025 ; 14:00 ; 00478 ; 00046 ; 00000 ; 00000 ; 00000 ; 00000 ; 00458 ; 00041 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 10/12/2025 ; 15:00 ; 00561 ; 00041 ; 00000 ; 00000 ; 00000 ; 00000 ; 00585 ; 00038 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 10/12/2025 ; 16:00 ; 00418 ; 00033 ; 00000 ; 00000 ; 00000 ; 00000 ; 00575 ; 00036 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 10/12/2025 ; 17:00 ; 00477 ; 00030 ; 00000 ; 00000 ; 00000 ; 00000 ; 00598 ; 00024 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 10/12/2025 ; 18:00 ; 00555 ; 00023 ; 00000 ; 00000 ; 00000 ; 00000 ; 00711 ; 00019 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 10/12/2025 ; 19:00 ; 00472 ; 00018 ; 00000 ; 00000 ; 00000 ; 00000 ; 00525 ; 00015 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 10/12/2025 ; 20:00 ; 00345 ; 00012 ; 00000 ; 00000 ; 00000 ; 00000 ; 00300 ; 00013 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 10/12/2025 ; 21:00 ; 00280 ; 00009 ; 00000 ; 00000 ; 00000 ; 00000 ; 00215 ; 00013 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 10/12/2025 ; 22:00 ; 00232 ; 00012 ; 00000 ; 00000 ; 00000 ; 00000 ; 00175 ; 00008 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 10/12/2025 ; 23:00 ; 00146 ; 00007 ; 00000 ; 00000 ; 00000 ; 00000 ; 00147 ; 00010 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 10/12/2025 ; 24:00 ; 00045 ; 00006 ; 00000 ; 00000 ; 00000 ; 00000 ; 00041 ; 00008 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 11/12/2025 ; 01:00 ; 00033 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000 ; 00029 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 11/12/2025 ; 02:00 ; 00007 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000 ; 00012 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 11/12/2025 ; 03:00 ; 00007 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000 ; 00008 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 11/12/2025 ; 04:00 ; 00007 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000 ; 00014 ; 00006 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 11/12/2025 ; 05:00 ; 00021 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000 ; 00014 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 11/12/2025 ; 06:00 ; 00208 ; 00006 ; 00000 ; 00000 ; 00000 ; 00000 ; 00131 ; 00007 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 11/12/2025 ; 07:00 ; 00300 ; 00025 ; 00000 ; 00000 ; 00000 ; 00000 ; 00242 ; 00015 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 11/12/2025 ; 08:00 ; 00655 ; 00034 ; 00000 ; 00000 ; 00000 ; 00000 ; 00559 ; 00027 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 11/12/2025 ; 09:00 ; 00619 ; 00038 ; 00000 ; 00000 ; 00000 ; 00000 ; 00527 ; 00033 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 11/12/2025 ; 10:00 ; 00424 ; 00045 ; 00000 ; 00000 ; 00000 ; 00000 ; 00456 ; 00040 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 11/12/2025 ; 11:00 ; 00397 ; 00060 ; 00000 ; 00000 ; 00000 ; 00000 ; 00360 ; 00042 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 11/12/2025 ; 12:00 ; 00402 ; 00046 ; 00000 ; 00000 ; 00000 ; 00000 ; 00408 ; 00051 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 11/12/2025 ; 13:00 ; 00392 ; 00042 ; 00000 ; 00000 ; 00000 ; 00000 ; 00463 ; 00047 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 11/12/2025 ; 14:00 ; 00500 ; 00033 ; 00000 ; 00000 ; 00000 ; 00000 ; 00472 ; 00029 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 11/12/2025 ; 15:00 ; 00535 ; 00028 ; 00000 ; 00000 ; 00000 ; 00000 ; 00599 ; 00033 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 11/12/2025 ; 16:00 ; 00426 ; 00036 ; 00000 ; 00000 ; 00000 ; 00000 ; 00478 ; 00029 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 11/12/2025 ; 17:00 ; 00489 ; 00037 ; 00000 ; 00000 ; 00000 ; 00000 ; 00606 ; 00030 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 11/12/2025 ; 18:00 ; 00579 ; 00020 ; 00000 ; 00000 ; 00000 ; 00000 ; 00708 ; 00026 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 11/12/2025 ; 19:00 ; 00455 ; 00020 ; 00000 ; 00000 ; 00000 ; 00000 ; 00555 ; 00020 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 11/12/2025 ; 20:00 ; 00345 ; 00014 ; 00000 ; 00000 ; 00000 ; 00000 ; 00332 ; 00017 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 11/12/2025 ; 21:00 ; 00269 ; 00010 ; 00000 ; 00000 ; 00000 ; 00000 ; 00241 ; 00012 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 11/12/2025 ; 22:00 ; 00274 ; 00018 ; 00000 ; 00000 ; 00000 ; 00000 ; 00178 ; 00010 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 11/12/2025 ; 23:00 ; 00157 ; 00008 ; 00000 ; 00000 ; 00000 ; 00000 ; 00162 ; 00010 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 11/12/2025 ; 24:00 ; 00057 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000 ; 00048 ; 00006 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 12/12/2025 ; 01:00 ; 00024 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000 ; 00020 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 12/12/2025 ; 02:00 ; 00010 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000 ; 00010 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 12/12/2025 ; 03:00 ; 00007 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000 ; 00008 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 12/12/2025 ; 04:00 ; 00005 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000 ; 00014 ; 00005 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 12/12/2025 ; 05:00 ; 00026 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000 ; 00025 ; 00005 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 12/12/2025 ; 06:00 ; 00199 ; 00007 ; 00000 ; 00000 ; 00000 ; 00000 ; 00138 ; 00006 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 12/12/2025 ; 07:00 ; 00405 ; 00023 ; 00000 ; 00000 ; 00000 ; 00000 ; 00247 ; 00013 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 12/12/2025 ; 08:00 ; 00555 ; 00035 ; 00000 ; 00000 ; 00000 ; 00000 ; 00558 ; 00023 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 12/12/2025 ; 09:00 ; 00528 ; 00034 ; 00000 ; 00000 ; 00000 ; 00000 ; 00511 ; 00043 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 12/12/2025 ; 10:00 ; 00415 ; 00043 ; 00000 ; 00000 ; 00000 ; 00000 ; 00449 ; 00046 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 12/12/2025 ; 11:00 ; 00356 ; 00051 ; 00000 ; 00000 ; 00000 ; 00000 ; 00400 ; 00041 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 12/12/2025 ; 12:00 ; 00448 ; 00041 ; 00000 ; 00000 ; 00000 ; 00000 ; 00452 ; 00046 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 12/12/2025 ; 13:00 ; 00484 ; 00036 ; 00000 ; 00000 ; 00000 ; 00000 ; 00439 ; 00045 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 12/12/2025 ; 14:00 ; 00527 ; 00050 ; 00000 ; 00000 ; 00000 ; 00000 ; 00643 ; 00031 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 12/12/2025 ; 15:00 ; 00635 ; 00030 ; 00000 ; 00000 ; 00000 ; 00000 ; 00722 ; 00034 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 12/12/2025 ; 16:00 ; 00454 ; 00027 ; 00000 ; 00000 ; 00000 ; 00000 ; 00526 ; 00028 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 12/12/2025 ; 17:00 ; 00414 ; 00025 ; 00000 ; 00000 ; 00000 ; 00000 ; 00486 ; 00025 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 12/12/2025 ; 18:00 ; 00418 ; 00019 ; 00000 ; 00000 ; 00000 ; 00000 ; 00481 ; 00015 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 12/12/2025 ; 19:00 ; 00389 ; 00014 ; 00000 ; 00000 ; 00000 ; 00000 ; 00484 ; 00018 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 12/12/2025 ; 20:00 ; 00331 ; 00012 ; 00000 ; 00000 ; 00000 ; 00000 ; 00310 ; 00016 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 12/12/2025 ; 21:00 ; 00280 ; 00009 ; 00000 ; 00000 ; 00000 ; 00000 ; 00232 ; 00012 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 12/12/2025 ; 22:00 ; 00230 ; 00014 ; 00000 ; 00000 ; 00000 ; 00000 ; 00162 ; 00010 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 12/12/2025 ; 23:00 ; 00178 ; 00009 ; 00000 ; 00000 ; 00000 ; 00000 ; 00132 ; 00009 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 12/12/2025 ; 24:00 ; 00090 ; 00008 ; 00000 ; 00000 ; 00000 ; 00000 ; 00088 ; 00008 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 13/12/2025 ; 01:00 ; 00063 ; 00006 ; 00000 ; 00000 ; 00000 ; 00000 ; 00061 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 13/12/2025 ; 02:00 ; 00065 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00042 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 13/12/2025 ; 03:00 ; 00027 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000 ; 00029 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 13/12/2025 ; 04:00 ; 00015 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00018 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 13/12/2025 ; 05:00 ; 00013 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00016 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 13/12/2025 ; 06:00 ; 00061 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000 ; 00042 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 13/12/2025 ; 07:00 ; 00057 ; 00006 ; 00000 ; 00000 ; 00000 ; 00000 ; 00091 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 13/12/2025 ; 08:00 ; 00117 ; 00008 ; 00000 ; 00000 ; 00000 ; 00000 ; 00097 ; 00008 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 13/12/2025 ; 09:00 ; 00174 ; 00008 ; 00000 ; 00000 ; 00000 ; 00000 ; 00175 ; 00008 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 13/12/2025 ; 10:00 ; 00213 ; 00006 ; 00000 ; 00000 ; 00000 ; 00000 ; 00228 ; 00006 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 13/12/2025 ; 11:00 ; 00233 ; 00009 ; 00000 ; 00000 ; 00000 ; 00000 ; 00328 ; 00009 ; 00000 ; 00000 ; 00000 ; 00000
00011 ; 13/12/2025 ; 12:00 ; 00314 ; 00007 ; 00000 ; 00000 ; 00000 ; 00000 ; 00361 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000
